27	1	1	0	3	3	0	1	6.599	5.725	8.268	1
27	1	1	0	3	3	0	1	20.654	4.571	6.739	1
27	1	1	0	3	2	0	0	31.761	2.263	7.676	1
27	1	1	0	3	1	0	0	40.529	2.73	6.817	1
27	1	1	0	3	1	0	0	49.327	3.994	6.443	1
27	1	1	0	3	3	0	1	62.696	2.403	4.478	1
27	1	1	0	3	2	0	0	71.37	1.139	4.399	1
27	1	1	0	3	3	0	1	78.312	2.418	4.446	1
27	1	1	0	3	2	0	0	88.967	2.184	6.552	1
27	1	1	0	3	2	0	0	98.951	1.201	4.758	1
27	1	1	0	3	2	0	0	106.455	4.274	6.864	1
27	1	1	0	3	3	0	1	119.606	12.355	13.79	1
27	1	1	0	3	2	0	0	140.198	3.791	7.363	1
27	1	1	0	3	3	0	1	151.57	0.687	2.605	1
27	1	1	0	3	2	0	0	160.587	0.577	4.259	1
27	1	1	0	3	3	0	1	169.027	0.468	2.574	1
27	1	1	0	3	2	0	1	176.733	0.624	3.931	1
27	1	1	0	3	3	0	0	185.095	0.717	999	1
27	1	1	0	3	3	0	1	195.188	0.437	3.541	1
27	1	1	0	3	2	0	0	203.035	0.655	999	1
27	1	1	0	3	2	0	1	209.493	0.484	3.573	1
27	1	1	0	3	2	0	0	219.165	0.64	9.064	1
27	1	1	0	3	1	0	0	228.994	1.466	999	1
27	1	1	0	3	1	0	0	236.762	3.557	7.286	1
27	1	2	0	2	1	1	0	249.196	0.639	4.929	1
27	1	2	0	2	2	1	0	259.055	0.608	11.154	1
27	1	2	0	2	1	1	0	271.067	2.574	8.252	1
27	1	2	0	2	2	1	1	281.971	1.717	3.947	1
27	1	2	0	2	1	1	1	290.224	0.92	3.604	1
27	1	2	0	2	2	1	1	297.65	2.199	4.586	1
27	1	2	0	2	1	1	0	305.918	2.324	7.503	1
27	1	2	0	2	1	1	0	317.618	0.53	999	1
27	1	2	0	2	2	1	1	324.825	4.243	7.706	1
27	1	2	0	2	3	1	1	334.871	2.652	4.353	1
27	1	2	0	2	2	1	1	345.76	3.23	7.457	1
27	1	2	0	2	1	1	0	356.79	0.733	5.366	1
27	1	2	0	2	2	1	1	363.825	1.56	4.165	1
27	1	2	0	2	3	1	1	374.262	5.241	7.16	1
27	1	2	0	2	2	1	1	387.74	0.593	3.853	1
27	1	2	0	2	3	1	0	397.022	0.406	7.441	1
27	1	2	0	2	3	1	0	409.736	0.375	3.495	1
27	1	2	0	2	2	1	1	418.441	1.794	3.885	1
27	1	2	0	2	1	1	0	426.74	0.344	7.551	1
27	1	2	0	2	2	1	1	436.116	2.605	4.836	1
27	1	2	0	2	2	1	0	448.097	0.421	4.072	1
27	1	2	0	2	1	1	0	456.427	0.609	4.244	1
27	1	2	0	2	2	1	0	464.165	0.858	999	1
27	1	2	0	2	1	1	1	473.26	1.357	2.87	1
27	1	3	0	3	1	1	0	482.417	8.767	11.217	1
27	1	3	0	3	2	1	0	497.487	0.437	999	1
27	1	3	0	3	2	1	1	509.639	0.468	3.526	1
27	1	3	0	3	1	1	0	519.483	0.546	3.12	1
27	1	3	0	3	3	1	0	528.344	0.608	3.51	1
27	1	3	0	3	3	1	1	538.671	0.359	4.821	1
27	1	3	0	3	2	1	1	548.468	0.624	5.444	1
27	1	3	0	3	1	1	1	558.624	0.826	2.683	1
27	1	3	0	3	2	1	0	565.519	0.92	999	1
27	1	3	0	3	1	1	0	575.815	4.758	999	1
27	1	3	0	3	2	1	0	586.844	5.429	8.034	1
27	1	3	0	3	1	1	0	598.076	0.609	10.25	1
27	1	3	0	3	2	1	0	609.262	1.716	7.893	1
27	1	3	0	3	1	1	0	618.778	1.123	999	1
27	1	3	0	3	1	1	0	626.203	2.403	999	1
27	1	3	0	3	2	1	0	637.482	0.765	999	1
27	1	3	0	3	1	1	0	646.499	0.437	5.71	1
27	1	3	0	3	1	1	1	655.017	0.452	4.009	1
27	1	3	0	3	2	1	0	665.422	0.764	3.12	1
27	1	3	0	3	1	1	0	672.723	0.437	5.226	1
27	1	3	0	3	2	1	0	680.663	1.966	7.005	1
27	1	3	0	3	1	1	0	688.697	1.186	3.526	1
27	1	3	0	3	2	1	0	699.259	41.418	999	1
27	1	3	0	3	2	1	0	746.948	0.686	999	1
27	1	4	0	1	1	0	1	753.438	3.182	5.07	1
27	1	4	0	1	2	0	0	764.857	4.711	10.483	1
27	1	4	0	1	1	0	1	777.368	0.577	3.37	1
27	1	4	0	1	2	0	0	785.512	2.121	4.929	1
27	1	4	0	1	1	0	1	796.51	0.499	2.839	1
27	1	4	0	1	2	0	0	805.698	0.702	999	1
27	1	4	0	1	1	0	1	813.982	0.608	5.881	1
27	1	4	0	1	3	0	0	824.387	4.82	6.49	1
27	1	4	0	1	2	0	0	835.744	0.452	999	1
27	1	4	0	1	3	0	0	844.62	0.437	7.254	1
27	1	4	0	1	1	0	1	855.041	0.421	3.978	1
27	1	4	0	1	2	0	0	866.195	0.78	999	1
27	1	4	0	1	1	0	1	873.231	0.343	3.526	1
27	1	4	0	1	3	0	0	880.235	0.827	999	1
27	1	4	0	1	3	0	0	889.299	2.106	3.65	1
27	1	4	0	1	1	0	1	899.205	0.53	3.884	1
27	1	4	0	1	2	0	0	907.723	2.73	7.784	1
27	1	4	0	1	1	0	1	919.329	0.515	2.777	1
27	1	4	0	1	2	0	0	928.611	0.749	999	1
27	1	4	0	1	2	0	0	936.942	0.842	3.572	1
27	1	4	0	1	1	0	0	946.115	3.369	5.132	1
27	1	4	0	1	3	0	0	956.021	0.873	999	1
27	1	4	0	1	3	0	0	963.399	0.39	3.666	1
27	1	4	0	1	2	0	0	971.044	0.733	999	1
27	1	5	0	2	1	0	0	981.152	2.512	5.601	1
27	1	5	0	2	1	0	0	989.935	0.655	999	1
27	1	5	0	2	2	0	1	996.394	0.686	2.074	1
27	1	5	0	2	2	0	1	1005.317	0.624	4.696	1
27	1	5	0	2	1	0	1	1015.551	0.358	4.274	1
27	1	5	0	2	2	0	1	1024.131	7.004	9.157	1
27	1	5	0	2	1	0	0	1040.012	0.608	4.57	1
27	1	5	0	2	3	0	0	1050.37	1.747	4.009	1
27	1	5	0	2	1	0	0	1059.699	0.499	3.51	1
27	1	5	0	2	2	0	1	1069.589	2.356	4.821	1
27	1	5	0	2	1	0	1	1078.481	0.718	2.543	1
27	1	5	0	2	2	0	1	1085.704	3.51	5.694	1
27	1	5	0	2	1	0	0	1095.283	0.858	3.853	1
27	1	5	0	2	2	0	1	1105.516	0.968	3.23	1
27	1	5	0	2	1	0	0	1112.755	1.357	999	1
27	1	5	0	2	3	0	1	1119.915	0.484	3.073	1
27	1	5	0	2	3	0	0	1129.728	0.624	8.018	1
27	1	5	0	2	3	0	0	1140.695	15.21	18.439	1
27	1	5	0	2	3	0	0	1162.207	2.886	999	1
27	1	5	0	2	3	0	0	1173.97	1.575	4.477	1
27	1	5	0	2	2	0	0	1183.782	0.983	999	1
27	1	5	0	2	1	0	0	1192.362	0.546	3.136	1
27	1	5	0	2	2	0	1	1201.769	0.608	6.006	1
27	1	5	0	2	1	0	0	1211.925	3.51	6.723	1
27	1	6	0	1	2	1	0	1221.94	6.349	8.845	1
27	1	6	0	1	1	1	1	1234.358	0.67	2.558	1
27	1	6	0	1	2	1	0	1244.404	1.81	999	1
27	1	6	0	1	1	1	1	1252.485	3.682	5.257	1
27	1	6	0	1	1	1	1	1261.97	0.639	3.65	1
27	1	6	0	1	1	1	0	1271.876	0.608	4.009	1
27	1	6	0	1	1	1	1	1281.704	0.64	4.04	1
27	1	6	0	1	1	1	1	1290.518	0.39	4.118	1
27	1	6	0	1	1	1	1	1301.812	0.578	3.932	1
27	1	6	0	1	2	1	1	1311.781	0.718	3.432	1
27	1	6	0	1	1	1	0	1320.08	2.403	6.63	1
27	1	6	0	1	2	1	0	1330.813	16.365	17.878	1
27	1	6	0	1	1	1	0	1353.714	0.671	2.746	1
27	1	6	0	1	2	1	0	1360.89	0.499	999	1
27	1	6	0	1	3	1	1	1372.434	6.459	8.409	1
27	1	6	0	1	1	1	1	1388.268	0.796	2.995	1
27	1	6	0	1	2	1	0	1395.335	1.732	999	1
27	1	6	0	1	2	1	0	1402.87	0.452	4.15	1
27	1	6	0	1	1	1	1	1412.901	0.671	2.465	1
27	1	6	0	1	2	1	0	1421.372	0.686	4.118	1
27	1	6	0	1	1	1	0	1428.36	0.624	4.368	1
27	1	6	0	1	2	1	1	1439.156	0.499	6.115	1
